Target: DefaultSC

Observer: Avilla
Start Time (UTC)            Stop Time (UTC)               Duration (s)         
16 Feb 2026 22:22:48.311    16 Feb 2026 22:26:23.287      214.97656982    
17 Feb 2026 15:32:26.237    17 Feb 2026 15:36:25.015      238.77795890    
17 Feb 2026 22:15:00.007    17 Feb 2026 22:18:53.501      233.49353619    
18 Feb 2026 15:24:50.166    18 Feb 2026 15:28:41.026      230.85935275    
18 Feb 2026 22:07:18.253    18 Feb 2026 22:11:14.321      236.06810072    
19 Feb 2026 15:17:23.497    19 Feb 2026 15:20:50.500      207.00340440    
19 Feb 2026 21:59:44.071    19 Feb 2026 22:03:24.787      220.71577879    


Number of events : 17


Observer: Granada
Start Time (UTC)            Stop Time (UTC)               Duration (s)         
13 Feb 2026 00:33:35.460    13 Feb 2026 00:36:53.540      198.08057385    
13 Feb 2026 17:44:03.024    13 Feb 2026 17:46:57.805      174.78169411    
13 Feb 2026 22:46:41.964    13 Feb 2026 22:48:54.560      132.59566231    
14 Feb 2026 00:26:24.473    14 Feb 2026 00:28:36.608      132.13485964    
14 Feb 2026 15:56:46.780    14 Feb 2026 15:59:31.209      164.42830435    
14 Feb 2026 17:36:59.345    14 Feb 2026 17:38:49.731      110.38560405    
14 Feb 2026 22:38:38.747    14 Feb 2026 22:41:45.191      186.44385645    
15 Feb 2026 15:48:38.467    15 Feb 2026 15:52:12.296      213.82883823    
15 Feb 2026 22:30:45.222    15 Feb 2026 22:34:23.315      218.09314321    
16 Feb 2026 15:40:45.634    16 Feb 2026 15:44:40.573      234.93849164    
16 Feb 2026 22:22:58.098    16 Feb 2026 22:26:52.215      234.11736572    
17 Feb 2026 15:33:03.296    17 Feb 2026 15:37:01.096      237.79994954    
17 Feb 2026 22:15:17.009    17 Feb 2026 22:19:12.281      235.27230030    
18 Feb 2026 15:25:29.889    18 Feb 2026 15:29:15.483      225.59403637    
18 Feb 2026 22:07:43.128    18 Feb 2026 22:11:22.385      219.25745902    
19 Feb 2026 15:18:05.380    19 Feb 2026 15:21:23.795      198.41535031    
19 Feb 2026 20:21:20.866    19 Feb 2026 20:22:42.765      81.898888468    
19 Feb 2026 22:00:20.254    19 Feb 2026 22:03:18.797      178.54312921    


Number of events : 18


Observer: Lausanne
Start Time (UTC)            Stop Time (UTC)               Duration (s)         
13 Feb 2026 17:46:34.189    13 Feb 2026 17:50:33.628      239.43944760    
13 Feb 2026 19:26:49.454    13 Feb 2026 19:30:15.873      206.41916364    
13 Feb 2026 21:06:39.941    13 Feb 2026 21:10:33.158      233.21650873    
13 Feb 2026 22:47:07.515    13 Feb 2026 22:49:12.985      125.47035771    
14 Feb 2026 17:38:55.396    14 Feb 2026 17:42:53.287      237.89041060    
14 Feb 2026 19:19:13.639    14 Feb 2026 19:22:39.062      205.42356359    
14 Feb 2026 20:58:58.988    14 Feb 2026 21:02:56.328      237.34027339    
15 Feb 2026 15:52:27.598    15 Feb 2026 15:54:53.029      145.43136611    
15 Feb 2026 17:31:18.938    15 Feb 2026 17:35:12.241      233.30255295    
15 Feb 2026 19:11:36.450    15 Feb 2026 19:15:03.594      207.14437250    
15 Feb 2026 20:51:18.884    15 Feb 2026 20:55:16.980      238.09592271    
16 Feb 2026 15:44:20.074    16 Feb 2026 15:47:32.184      192.10931839    
16 Feb 2026 17:23:44.070    16 Feb 2026 17:27:31.040      226.96970282    
16 Feb 2026 19:03:57.874    16 Feb 2026 19:07:29.192      211.31786563    
16 Feb 2026 20:43:40.325    16 Feb 2026 20:47:34.254      233.92889926    
17 Feb 2026 15:36:24.007    17 Feb 2026 15:40:02.076      218.06960462    
17 Feb 2026 17:16:10.085    17 Feb 2026 17:19:50.170      220.08406576    
17 Feb 2026 18:56:18.091    17 Feb 2026 18:59:55.396      217.30506818    
17 Feb 2026 20:36:04.265    17 Feb 2026 20:39:47.061      222.79529847    
18 Feb 2026 15:28:34.870    18 Feb 2026 15:32:27.155      232.28526316    
18 Feb 2026 17:08:36.309    18 Feb 2026 17:12:10.060      213.75115025    
18 Feb 2026 18:48:37.417    18 Feb 2026 18:52:21.616      224.19863023    
18 Feb 2026 20:28:32.239    18 Feb 2026 20:31:53.752      201.51358304    
19 Feb 2026 15:20:50.669    19 Feb 2026 15:24:49.311      238.64193853    
19 Feb 2026 17:01:02.122    19 Feb 2026 17:04:31.064      208.94267389    
19 Feb 2026 18:40:56.262    19 Feb 2026 18:44:47.192      230.92998359    
19 Feb 2026 20:21:07.421    19 Feb 2026 20:23:51.066      163.64432399    


Number of events : 27


Observer: Lisbon
Start Time (UTC)            Stop Time (UTC)               Duration (s)         
