Target: DefaultSC

Observer: Cebreros
Start Time (UTC)            Stop Time (UTC)               Duration (s)         
01 Mar 2026 16:04:47.296    01 Mar 2026 16:12:24.383      457.08753029    
01 Mar 2026 17:44:27.516    01 Mar 2026 17:52:46.084      498.56862382    
01 Mar 2026 19:25:09.335    01 Mar 2026 19:33:08.433      479.09859420    
01 Mar 2026 21:05:29.405    01 Mar 2026 21:13:47.497      498.09203530    
01 Mar 2026 22:45:59.757    01 Mar 2026 22:53:07.952      428.19543412    
02 Mar 2026 15:56:34.488    02 Mar 2026 16:04:33.024      478.53595329    
02 Mar 2026 17:36:34.180    02 Mar 2026 17:44:48.746      494.56551173    
02 Mar 2026 19:17:15.460    02 Mar 2026 19:25:16.242      480.78195298    
02 Mar 2026 20:57:31.737    02 Mar 2026 21:05:51.141      499.40384987    
02 Mar 2026 22:38:16.991    02 Mar 2026 22:44:42.287      385.29510449    
03 Mar 2026 14:11:26.616    03 Mar 2026 14:14:35.301      188.68451896    
03 Mar 2026 15:48:26.887    03 Mar 2026 15:56:38.962      492.07498322    
03 Mar 2026 17:28:41.881    03 Mar 2026 17:36:51.974      490.09273405    
03 Mar 2026 19:09:20.570    03 Mar 2026 19:17:24.534      483.96413277    
03 Mar 2026 20:49:34.538    03 Mar 2026 20:57:52.103      497.56524463    
03 Mar 2026 22:30:43.594    03 Mar 2026 22:36:04.767      321.17325825    
04 Mar 2026 14:02:19.243    04 Mar 2026 14:07:28.635      309.39173583    
04 Mar 2026 15:40:23.540    04 Mar 2026 15:48:43.103      499.56285845    
04 Mar 2026 17:20:50.080    04 Mar 2026 17:28:56.010      485.93039744    
04 Mar 2026 19:01:24.696    04 Mar 2026 19:09:32.915      488.21878337    
04 Mar 2026 20:41:38.332    04 Mar 2026 20:49:49.726      491.39476632    
04 Mar 2026 22:23:30.151    04 Mar 2026 22:27:04.857      214.70549782    
05 Mar 2026 13:53:38.552    05 Mar 2026 13:59:57.711      379.15896736    
05 Mar 2026 15:32:23.681    05 Mar 2026 15:40:46.127      502.44645275    
05 Mar 2026 17:12:58.288    05 Mar 2026 17:21:01.009      482.72110774    
05 Mar 2026 18:53:27.972    05 Mar 2026 19:01:40.908      492.93614707    
05 Mar 2026 20:33:43.763    05 Mar 2026 20:41:43.268      479.50464146    
06 Mar 2026 13:45:10.795    06 Mar 2026 13:52:16.330      425.53496053    
06 Mar 2026 15:24:26.638    06 Mar 2026 15:32:48.580      501.94139709    
06 Mar 2026 17:05:06.091    06 Mar 2026 17:13:07.023      480.93171045    
06 Mar 2026 18:45:30.621    06 Mar 2026 18:53:47.983      497.36193779    
06 Mar 2026 20:25:51.680    06 Mar 2026 20:33:31.825      460.14456114    
07 Mar 2026 13:36:51.673    07 Mar 2026 13:44:28.825      457.15194731    
07 Mar 2026 15:16:31.790    07 Mar 2026 15:24:50.913      499.12262812    
07 Mar 2026 16:57:13.172    07 Mar 2026 17:05:13.990      480.81805059    
07 Mar 2026 18:37:32.944    07 Mar 2026 18:45:53.575      500.63079328    
07 Mar 2026 20:18:03.287    07 Mar 2026 20:25:14.170      430.88223590    


Number of events : 37


Observer: Fucino
Start Time (UTC)            Stop Time (UTC)               Duration (s)         
01 Mar 2026 14:29:17.869    01 Mar 2026 14:35:26.603      368.73372562    
01 Mar 2026 16:07:55.565    01 Mar 2026 16:16:16.222      500.65736789    
01 Mar 2026 17:48:17.947    01 Mar 2026 17:56:31.009      493.06176875    
01 Mar 2026 19:28:40.484    01 Mar 2026 19:36:59.498      499.01348222    
01 Mar 2026 21:09:02.655    01 Mar 2026 21:16:35.871      453.21633542    
02 Mar 2026 14:20:49.056    02 Mar 2026 14:27:45.468      416.41157692    
02 Mar 2026 15:59:56.590    02 Mar 2026 16:08:19.085      502.49448420    
02 Mar 2026 17:40:23.769    02 Mar 2026 17:48:36.293      492.52388851    
02 Mar 2026 19:20:43.100    02 Mar 2026 19:29:03.337      500.23721609    
02 Mar 2026 21:01:13.923    02 Mar 2026 21:08:18.109      424.18561410    
03 Mar 2026 14:12:28.819    03 Mar 2026 14:19:58.204      449.38489215    
03 Mar 2026 15:51:59.660    03 Mar 2026 16:00:21.781      502.12104747    
03 Mar 2026 17:32:29.098    03 Mar 2026 17:40:42.131      493.03309321    
03 Mar 2026 19:12:45.760    03 Mar 2026 19:21:05.325      499.56515740    
03 Mar 2026 20:53:30.482    03 Mar 2026 20:59:52.607      382.12502984    
04 Mar 2026 14:04:14.954    04 Mar 2026 14:12:07.000      472.04658904    
04 Mar 2026 15:44:04.218    04 Mar 2026 15:52:24.643      500.42573285    
04 Mar 2026 17:24:33.789    04 Mar 2026 17:32:48.311      494.52156991    
04 Mar 2026 19:04:48.850    04 Mar 2026 19:13:04.878      496.02811884    
04 Mar 2026 20:45:55.838    04 Mar 2026 20:51:15.860      320.02272920    
05 Mar 2026 12:19:13.009    05 Mar 2026 12:22:07.213      174.20420529    
05 Mar 2026 13:56:06.110    05 Mar 2026 14:04:13.167      487.05731530    
05 Mar 2026 15:36:09.745    05 Mar 2026 15:44:27.925      498.18022916    
05 Mar 2026 17:16:37.798    05 Mar 2026 17:24:54.523      496.72471440    
05 Mar 2026 18:56:52.845    05 Mar 2026 19:05:01.356      488.51031895    
05 Mar 2026 20:38:39.602    05 Mar 2026 20:42:18.277      218.67477132    
06 Mar 2026 12:10:03.577    06 Mar 2026 12:15:01.916      298.33874214    
06 Mar 2026 13:48:01.325    06 Mar 2026 13:56:17.595      496.26987786    
06 Mar 2026 15:28:15.770    06 Mar 2026 15:36:31.799      496.02891878    
06 Mar 2026 17:08:41.180    06 Mar 2026 17:17:00.378      499.19812528    
06 Mar 2026 18:48:58.352    06 Mar 2026 18:56:54.032      475.68041532    
07 Mar 2026 12:01:22.048    07 Mar 2026 12:07:31.129      369.08175041    
07 Mar 2026 13:39:59.832    07 Mar 2026 13:48:20.940      501.10827667    
07 Mar 2026 15:20:21.883    07 Mar 2026 15:28:36.350      494.46753461    
07 Mar 2026 17:00:44.079    07 Mar 2026 17:09:05.421      501.34152921    
07 Mar 2026 18:41:06.171    07 Mar 2026 18:48:42.020      455.84897711    


Number of events : 36


Observer: Maspalomas
Start Time (UTC)            Stop Time (UTC)               Duration (s)         
01 Mar 2026 00:33:27.977    01 Mar 2026 00:41:35.604      487.62695300    
01 Mar 2026 16:00:15.851    01 Mar 2026 16:08:32.774      496.92219340    
01 Mar 2026 17:41:43.310    01 Mar 2026 17:47:55.691      372.38041959    
01 Mar 2026 22:45:48.484    01 Mar 2026 22:52:47.415      418.93119839    
02 Mar 2026 00:25:37.000    02 Mar 2026 00:33:25.271      468.27078756    
02 Mar 2026 14:15:39.118    02 Mar 2026 14:17:46.142      127.02400172    
02 Mar 2026 15:52:14.757    02 Mar 2026 16:00:35.679      500.92212078    
02 Mar 2026 17:34:21.679    02 Mar 2026 17:39:39.354      317.67519868    
02 Mar 2026 22:37:38.762    02 Mar 2026 22:45:11.425      452.66304903    
03 Mar 2026 00:17:53.053    03 Mar 2026 00:25:05.403      432.35042347    
03 Mar 2026 14:06:03.651    03 Mar 2026 14:11:12.016      308.36562524    
03 Mar 2026 15:44:20.636    03 Mar 2026 15:52:34.638      494.00141991    
03 Mar 2026 17:27:08.524    03 Mar 2026 17:31:18.023      249.49908676    
03 Mar 2026 20:51:09.923    03 Mar 2026 20:54:04.183      174.25947116    
03 Mar 2026 22:29:31.916    03 Mar 2026 22:37:29.078      477.16192635    
04 Mar 2026 00:10:19.566    04 Mar 2026 00:16:32.826      373.25999230    
04 Mar 2026 13:57:16.419    04 Mar 2026 14:03:51.422      395.00232025    
04 Mar 2026 15:36:33.069    04 Mar 2026 15:44:30.266      477.19697003    
04 Mar 2026 17:20:09.276    04 Mar 2026 17:22:46.092      156.81577083    
04 Mar 2026 20:42:40.254    04 Mar 2026 20:47:02.001      261.74781300    
04 Mar 2026 22:21:28.131    04 Mar 2026 22:29:40.322      492.19106273    
05 Mar 2026 00:03:05.251    05 Mar 2026 00:07:39.097      273.84523217    
05 Mar 2026 13:48:47.139    05 Mar 2026 13:56:14.918      447.77899504    
05 Mar 2026 15:28:51.848    05 Mar 2026 15:36:22.936      451.08798088    
05 Mar 2026 20:34:19.768    05 Mar 2026 20:39:47.285      327.51672773    
05 Mar 2026 22:13:27.815    05 Mar 2026 22:21:44.917      497.10137041    
06 Mar 2026 13:40:29.510    06 Mar 2026 13:48:29.074      479.56426759    
06 Mar 2026 15:21:16.938    06 Mar 2026 15:28:12.801      415.86304401    
06 Mar 2026 20:26:03.967    06 Mar 2026 20:32:24.378      380.41053659    
