Target: DefaultSC

Observer: Cebreros
Start Time (UTC)            Stop Time (UTC)               Duration (s)         
01 Mar 2026 00:32:51.705    01 Mar 2026 00:39:49.586      417.88058958    
01 Mar 2026 14:27:19.816    01 Mar 2026 14:33:56.102      396.28617248    
01 Mar 2026 16:05:20.162    01 Mar 2026 16:13:03.785      463.62323117    
01 Mar 2026 22:46:43.509    01 Mar 2026 22:54:29.323      465.81320779    
02 Mar 2026 00:26:00.526    02 Mar 2026 00:32:14.217      373.69151562    
02 Mar 2026 14:19:47.422    02 Mar 2026 14:27:02.567      435.14560513    
02 Mar 2026 15:58:26.445    02 Mar 2026 16:05:48.588      442.14331883    
02 Mar 2026 21:02:58.436    02 Mar 2026 21:04:46.339      107.90251239    
02 Mar 2026 22:39:30.494    02 Mar 2026 22:47:30.549      480.05437633    
03 Mar 2026 00:19:17.972    03 Mar 2026 00:24:28.422      310.44982831    
03 Mar 2026 14:12:21.677    03 Mar 2026 14:20:04.226      462.54901966    
03 Mar 2026 15:51:36.609    03 Mar 2026 15:58:31.669      415.05953141    
03 Mar 2026 20:55:09.323    03 Mar 2026 20:58:39.927      210.60414113    
03 Mar 2026 22:32:19.160    03 Mar 2026 22:40:28.012      488.85219373    
04 Mar 2026 00:12:52.833    04 Mar 2026 00:16:23.430      210.59666657    
04 Mar 2026 14:05:01.391    04 Mar 2026 14:13:02.304      480.91372341    
04 Mar 2026 15:44:50.890    04 Mar 2026 15:51:12.812      381.92165794    
04 Mar 2026 20:47:37.395    04 Mar 2026 20:52:14.233      276.83771871    
04 Mar 2026 22:25:09.619    04 Mar 2026 22:33:21.641      492.02282222    
05 Mar 2026 13:57:45.854    05 Mar 2026 14:05:57.546      491.69121223    
05 Mar 2026 15:38:09.731    05 Mar 2026 15:43:51.581      341.85046360    
05 Mar 2026 20:40:11.771    05 Mar 2026 20:45:40.091      328.32012969    
05 Mar 2026 22:18:02.065    05 Mar 2026 22:26:11.281      489.21630706    
06 Mar 2026 13:50:34.624    06 Mar 2026 13:58:50.434      495.80999301    
06 Mar 2026 15:31:34.003    06 Mar 2026 15:36:27.098      293.09471317    
06 Mar 2026 20:32:49.798    06 Mar 2026 20:39:00.126      370.32853849    
06 Mar 2026 22:10:56.800    06 Mar 2026 22:18:56.673      479.87335206    
07 Mar 2026 12:07:47.009    07 Mar 2026 12:10:55.859      188.85017638    
07 Mar 2026 13:43:27.417    07 Mar 2026 13:51:41.295      493.87771434    
07 Mar 2026 15:25:05.695    07 Mar 2026 15:28:57.349      231.65386665    
