Target: DefaultSC

Observer: Cebreros
Start Time (UTC)            Stop Time (UTC)               Duration (s)         
01 Mar 2026 00:32:21.294    01 Mar 2026 00:40:20.201      478.90699238    
01 Mar 2026 14:27:08.491    01 Mar 2026 14:35:16.676      488.18498596    
02 Mar 2026 00:25:48.200    02 Mar 2026 00:33:50.465      482.26494509    
02 Mar 2026 14:20:37.415    02 Mar 2026 14:28:44.416      487.00080378    
03 Mar 2026 00:19:15.756    03 Mar 2026 00:27:19.621      483.86494961    
03 Mar 2026 14:14:07.446    03 Mar 2026 14:22:11.505      484.05898019    
04 Mar 2026 00:12:43.963    04 Mar 2026 00:20:47.673      483.70957176    
04 Mar 2026 12:34:14.816    04 Mar 2026 12:35:50.631      95.815289172    
04 Mar 2026 14:07:38.592    04 Mar 2026 14:15:37.935      479.34315760    
05 Mar 2026 00:06:12.832    05 Mar 2026 00:14:14.614      481.78203148    
05 Mar 2026 12:26:50.298    05 Mar 2026 12:30:04.802      194.50357058    
05 Mar 2026 14:01:10.875    05 Mar 2026 14:09:03.692      472.81662767    
05 Mar 2026 22:25:20.108    05 Mar 2026 22:26:53.322      93.213721295    
05 Mar 2026 23:59:42.382    06 Mar 2026 00:07:40.427      478.04546454    
06 Mar 2026 12:19:45.641    06 Mar 2026 12:23:59.551      253.90951408    
06 Mar 2026 13:54:44.328    06 Mar 2026 14:02:28.748      464.41999184    
06 Mar 2026 22:18:06.961    06 Mar 2026 22:21:10.778      183.81725319    
06 Mar 2026 23:53:12.644    07 Mar 2026 00:01:05.085      472.44102118    
07 Mar 2026 12:12:48.596    07 Mar 2026 12:17:47.125      298.52902946    
07 Mar 2026 13:48:18.996    07 Mar 2026 13:55:53.063      454.06724203    
07 Mar 2026 22:11:10.856    07 Mar 2026 22:15:10.620      239.76413466    
07 Mar 2026 23:46:43.663    07 Mar 2026 23:54:28.548      464.88456071    


Number of events : 22


Observer: Fucino
Start Time (UTC)            Stop Time (UTC)               Duration (s)         
01 Mar 2026 00:34:03.444    01 Mar 2026 00:39:32.283      328.83899004    
01 Mar 2026 12:51:50.174    01 Mar 2026 12:59:35.742      465.56812010    
01 Mar 2026 14:30:37.916    01 Mar 2026 14:35:34.032      296.11596105    
01 Mar 2026 22:49:38.024    01 Mar 2026 22:57:13.631      455.60642694    
02 Mar 2026 00:27:46.746    02 Mar 2026 00:32:39.753      293.00649008    
02 Mar 2026 12:45:13.201    02 Mar 2026 12:53:07.085      473.88454269    
02 Mar 2026 14:24:29.127    02 Mar 2026 14:28:46.357      257.22963443    
02 Mar 2026 22:43:02.953    02 Mar 2026 22:50:47.518      464.56555375    
03 Mar 2026 00:21:34.202    03 Mar 2026 00:25:42.630      248.42751115    
03 Mar 2026 12:38:37.402    03 Mar 2026 12:46:37.691      480.28893205    
03 Mar 2026 14:18:25.704    03 Mar 2026 14:21:53.868      208.16457354    
03 Mar 2026 22:36:28.540    03 Mar 2026 22:44:20.269      471.72955602    
04 Mar 2026 00:15:28.881    04 Mar 2026 00:18:37.839      188.95746181    
04 Mar 2026 12:32:02.733    04 Mar 2026 12:40:07.607      484.87402556    
04 Mar 2026 14:12:32.804    04 Mar 2026 14:14:51.417      138.61327828    
04 Mar 2026 22:29:54.756    04 Mar 2026 22:37:51.918      477.16228436    
05 Mar 2026 00:09:43.928    05 Mar 2026 00:11:12.234      88.305512338    
05 Mar 2026 12:25:29.160    05 Mar 2026 12:33:36.868      487.70787441    
05 Mar 2026 22:23:21.583    05 Mar 2026 22:31:22.489      480.90595936    
06 Mar 2026 12:18:56.662    06 Mar 2026 12:27:05.499      488.83757433    
06 Mar 2026 22:16:49.013    06 Mar 2026 22:24:51.996      482.98377951    
07 Mar 2026 12:12:25.225    07 Mar 2026 12:20:33.517      488.29161728    
07 Mar 2026 22:10:17.043    07 Mar 2026 22:18:20.444      483.40136897    


Number of events : 23


Observer: Maspalomas
Start Time (UTC)            Stop Time (UTC)               Duration (s)         
01 Mar 2026 02:12:06.764    01 Mar 2026 02:19:45.796      459.03203983    
01 Mar 2026 14:23:33.129    01 Mar 2026 14:31:02.928      449.79876475    
01 Mar 2026 16:03:44.654    01 Mar 2026 16:05:18.137      93.483230495    
02 Mar 2026 00:31:46.037    02 Mar 2026 00:32:33.267      47.229928267    
02 Mar 2026 02:05:40.143    02 Mar 2026 02:13:06.303      446.15974777    
02 Mar 2026 14:16:53.647    02 Mar 2026 14:24:36.373      462.72635978    
03 Mar 2026 00:24:08.281    03 Mar 2026 00:27:12.447      184.16631022    
03 Mar 2026 01:59:14.956    03 Mar 2026 02:06:25.013      430.05736076    
03 Mar 2026 14:10:15.818    03 Mar 2026 14:18:08.527      472.70859133    
04 Mar 2026 00:17:05.143    04 Mar 2026 00:21:16.498      251.35458678    
04 Mar 2026 01:52:51.408    04 Mar 2026 01:59:41.725      410.31693995    
04 Mar 2026 14:03:39.543    04 Mar 2026 14:11:39.491      479.94822969    
05 Mar 2026 00:10:11.003    05 Mar 2026 00:15:11.054      300.05078965    
05 Mar 2026 01:46:29.795    05 Mar 2026 01:52:56.143      386.34793963    
05 Mar 2026 13:57:04.753    05 Mar 2026 14:05:09.338      484.58439067    
06 Mar 2026 00:03:21.817    06 Mar 2026 00:09:00.172      338.35528290    
06 Mar 2026 01:40:10.563    06 Mar 2026 01:46:07.823      357.26013567    
06 Mar 2026 13:50:31.408    06 Mar 2026 13:58:38.113      486.70507169    
06 Mar 2026 23:56:35.961    07 Mar 2026 00:02:45.491      369.52990196    
07 Mar 2026 01:33:54.427    07 Mar 2026 01:39:16.046      321.61839860    
07 Mar 2026 13:43:59.486    07 Mar 2026 13:52:05.840      486.35435065    
07 Mar 2026 23:49:52.589    07 Mar 2026 23:56:27.868      395.27836670    


Number of events : 22


Observer: Redu
Start Time (UTC)            Stop Time (UTC)               Duration (s)         
01 Mar 2026 00:30:45.895    01 Mar 2026 00:38:01.733      435.83800199    
01 Mar 2026 12:54:57.716    01 Mar 2026 13:00:08.525      310.80846585    
01 Mar 2026 14:30:16.111    01 Mar 2026 14:38:17.320      481.20970696    
01 Mar 2026 22:47:06.258    01 Mar 2026 22:54:22.620      436.36168308    
02 Mar 2026 00:24:19.134    02 Mar 2026 00:31:21.240      422.10621826    
02 Mar 2026 12:48:08.498    02 Mar 2026 12:53:48.280      339.78154975    
02 Mar 2026 14:23:48.083    02 Mar 2026 14:31:44.150      476.06696428    
02 Mar 2026 22:40:31.459    02 Mar 2026 22:47:58.107      446.64787502    
03 Mar 2026 00:17:53.195    03 Mar 2026 00:24:39.494      406.29817623    
03 Mar 2026 12:41:21.587    03 Mar 2026 12:47:26.160      364.57278397    
03 Mar 2026 14:17:20.873    03 Mar 2026 14:25:10.609      469.73622199    
03 Mar 2026 22:33:57.076    03 Mar 2026 22:41:32.715      455.63839059    
04 Mar 2026 00:11:28.215    04 Mar 2026 00:17:56.358      388.14341841    
04 Mar 2026 12:34:36.570    04 Mar 2026 12:41:02.575      386.00505117    
04 Mar 2026 14:10:54.495    04 Mar 2026 14:18:36.689      462.19435043    
04 Mar 2026 22:27:23.087    04 Mar 2026 22:35:06.468      463.38127413    
05 Mar 2026 00:05:04.374    05 Mar 2026 00:11:11.650      367.27672443    
05 Mar 2026 12:27:53.171    05 Mar 2026 12:34:37.799      404.62849389    
05 Mar 2026 14:04:28.965    05 Mar 2026 14:12:02.373      453.40840181    
05 Mar 2026 22:20:49.475    05 Mar 2026 22:28:39.387      469.91249404    
05 Mar 2026 23:58:41.928    06 Mar 2026 00:04:25.114      343.18563257    
06 Mar 2026 12:21:11.195    06 Mar 2026 12:28:12.027      420.83205561    
06 Mar 2026 13:58:04.307    06 Mar 2026 14:05:27.641      443.33392888    
06 Mar 2026 22:14:16.228    06 Mar 2026 22:22:11.486      475.25778415    
06 Mar 2026 23:52:21.257    06 Mar 2026 23:57:36.369      315.11224079    
07 Mar 2026 12:14:30.498    07 Mar 2026 12:21:45.400      434.90209628    
07 Mar 2026 13:51:40.552    07 Mar 2026 13:58:52.465      431.91261309    
07 Mar 2026 22:07:43.340    07 Mar 2026 22:15:42.774      479.43391475    
07 Mar 2026 23:46:02.962    07 Mar 2026 23:50:44.811      281.84819212    


Number of events : 29


