Target: DefaultSC

Observer: Delft
Start Time (UTC)            Stop Time (UTC)               Duration (s)         
15 Feb 2026 15:49:22.388    15 Feb 2026 15:53:19.949      237.56073494    
16 Feb 2026 00:11:57.707    16 Feb 2026 00:13:56.357      118.64976820    
16 Feb 2026 15:42:02.168    16 Feb 2026 15:45:52.905      230.73670173    
16 Feb 2026 22:25:15.652    16 Feb 2026 22:27:28.630      132.97860695    
17 Feb 2026 15:34:51.594    17 Feb 2026 15:38:18.775      207.18068982    
17 Feb 2026 22:17:26.176    17 Feb 2026 22:20:37.068      190.89170404    
18 Feb 2026 15:27:53.068    18 Feb 2026 15:30:35.223      162.15536103    
18 Feb 2026 22:09:48.858    18 Feb 2026 22:13:30.707      221.84932474    
19 Feb 2026 13:42:11.063    19 Feb 2026 13:43:12.965      61.902589328    
19 Feb 2026 15:21:22.047    19 Feb 2026 15:22:26.845      64.798550599    
19 Feb 2026 22:02:19.182    19 Feb 2026 22:06:14.122      234.94019934    


Number of events : 16


Observer: Nemea
Start Time (UTC)            Stop Time (UTC)               Duration (s)         
13 Feb 2026 14:29:25.383    13 Feb 2026 14:32:50.646      205.26278947    
13 Feb 2026 22:50:43.920    13 Feb 2026 22:54:06.234      202.31334327    
14 Feb 2026 14:21:46.644    14 Feb 2026 14:25:37.764      231.11992171    
14 Feb 2026 22:43:45.855    14 Feb 2026 22:46:10.425      144.56990145    
15 Feb 2026 14:14:18.712    15 Feb 2026 14:18:16.496      237.78370227    
15 Feb 2026 20:57:18.646    15 Feb 2026 20:59:24.003      125.35662084    
16 Feb 2026 14:06:59.941    16 Feb 2026 14:10:48.554      228.61361175    
16 Feb 2026 20:49:28.282    16 Feb 2026 20:52:33.911      185.62918513    
17 Feb 2026 13:59:50.472    17 Feb 2026 14:03:13.859      203.38661182    
17 Feb 2026 20:41:50.305    17 Feb 2026 20:45:28.818      218.51329281    
18 Feb 2026 13:52:52.865    18 Feb 2026 13:55:29.901      157.03601047    
18 Feb 2026 20:34:19.742    18 Feb 2026 20:38:13.745      234.00270946    
19 Feb 2026 12:06:44.448    19 Feb 2026 12:08:30.627      106.17925460    
19 Feb 2026 13:46:24.528    19 Feb 2026 13:47:19.310      54.782693263    
19 Feb 2026 20:26:55.734    19 Feb 2026 20:30:49.604      233.87017900    


Number of events : 15


Observer: Nicosia
Start Time (UTC)            Stop Time (UTC)               Duration (s)         
13 Feb 2026 14:30:42.168    13 Feb 2026 14:33:40.423      178.25418552    
13 Feb 2026 21:14:29.638    13 Feb 2026 21:16:22.641      113.00315611    
14 Feb 2026 14:24:02.745    14 Feb 2026 14:25:39.072      96.326809167    
14 Feb 2026 21:06:33.298    14 Feb 2026 21:09:37.760      184.46204922    
15 Feb 2026 12:37:12.353    15 Feb 2026 12:39:17.946      125.59293048    
15 Feb 2026 20:58:53.620    15 Feb 2026 21:02:33.513      219.89320196    
16 Feb 2026 12:29:08.933    16 Feb 2026 12:32:27.022      198.08900300    
16 Feb 2026 20:51:23.097    16 Feb 2026 20:55:17.498      234.40081539    
17 Feb 2026 12:21:27.372    17 Feb 2026 12:25:16.540      229.16824564    
17 Feb 2026 20:44:00.630    17 Feb 2026 20:47:50.909      230.27869526    
18 Feb 2026 12:13:58.440    18 Feb 2026 12:17:55.832      237.39160553    
18 Feb 2026 20:36:47.735    18 Feb 2026 20:40:12.328      204.59255070    
19 Feb 2026 12:06:40.100    19 Feb 2026 12:10:27.030      226.92969223    
19 Feb 2026 20:29:51.211    19 Feb 2026 20:32:15.055      143.84337652    


Number of events : 14


Observer: Porto
Start Time (UTC)            Stop Time (UTC)               Duration (s)         
13 Feb 2026 00:31:34.236    13 Feb 2026 00:35:29.713      235.47695715    
13 Feb 2026 17:43:33.039    13 Feb 2026 17:47:12.462      219.42220145    
14 Feb 2026 00:24:14.271    14 Feb 2026 00:28:00.342      226.07100868    
14 Feb 2026 17:36:25.832    14 Feb 2026 17:39:37.450      191.61870611    
15 Feb 2026 00:17:01.463    15 Feb 2026 00:20:21.464      200.00037019    
15 Feb 2026 15:50:32.677    15 Feb 2026 15:52:24.830      112.15205305    
15 Feb 2026 17:29:28.275    15 Feb 2026 17:31:55.181      146.90592623    
15 Feb 2026 22:30:59.285    15 Feb 2026 22:32:57.070      117.78460523    
16 Feb 2026 00:10:01.321    16 Feb 2026 00:12:27.603      146.28165665    
16 Feb 2026 15:42:28.374    16 Feb 2026 15:45:34.139      185.76466958    
16 Feb 2026 17:22:53.121    16 Feb 2026 17:23:52.871      59.750006895    
16 Feb 2026 22:23:11.803    16 Feb 2026 22:26:05.700      173.89667012    
17 Feb 2026 15:34:44.657    17 Feb 2026 15:38:25.171      220.51404387    
17 Feb 2026 22:15:34.161    17 Feb 2026 22:19:02.112      207.95134641    
18 Feb 2026 15:27:11.784    18 Feb 2026 15:31:07.703      235.91853749    
18 Feb 2026 22:08:02.232    18 Feb 2026 22:11:50.415      228.18335295    
19 Feb 2026 15:19:47.083    19 Feb 2026 15:23:44.437      237.35414660    
19 Feb 2026 22:00:35.073    19 Feb 2026 22:04:31.548      236.47421964    


Number of events : 18


Observer: Tenerife
Start Time (UTC)            Stop Time (UTC)               Duration (s)         
13 Feb 2026 02:12:17.464    13 Feb 2026 02:16:03.695      226.23112210    
14 Feb 2026 02:05:08.335    14 Feb 2026 02:08:20.761      192.42602829    
14 Feb 2026 15:53:48.083    14 Feb 2026 15:56:11.642      143.55950283    
15 Feb 2026 01:58:26.352    15 Feb 2026 02:00:08.607      102.25452608    
15 Feb 2026 15:45:48.459    15 Feb 2026 15:49:17.623      209.16424657    
16 Feb 2026 15:38:10.430    16 Feb 2026 15:42:04.133      233.70354844    
17 Feb 2026 00:04:18.335    17 Feb 2026 00:06:26.289      127.95426787    
17 Feb 2026 15:30:46.571    17 Feb 2026 15:34:38.752      232.18138057    
17 Feb 2026 23:56:21.341    17 Feb 2026 23:59:39.419      198.07777827    
18 Feb 2026 15:23:36.425    18 Feb 2026 15:27:02.100      205.67550034    
18 Feb 2026 23:48:43.120    18 Feb 2026 23:52:31.158      228.03801420    
19 Feb 2026 15:16:45.602    19 Feb 2026 15:19:08.732      143.13008829    
19 Feb 2026 23:41:16.500    19 Feb 2026 23:45:08.846      232.34580585    


Number of events : 13


