Target: DefaultSC

Observer: Cebreros
Start Time (UTC)            Stop Time (UTC)               Duration (s)         
01 Mar 2026 00:33:45.512    01 Mar 2026 00:39:10.780      325.26857400    
01 Mar 2026 14:27:49.569    01 Mar 2026 14:32:42.887      293.31746141    
01 Mar 2026 16:04:56.611    01 Mar 2026 16:13:12.459      495.84830627    
01 Mar 2026 17:46:10.476    01 Mar 2026 17:51:45.751      335.27521575    
01 Mar 2026 19:28:43.514    01 Mar 2026 19:30:41.315      117.80147580    
01 Mar 2026 21:07:29.293    01 Mar 2026 21:13:19.391      350.09822301    
01 Mar 2026 22:46:06.196    01 Mar 2026 22:54:19.929      493.73253307    
02 Mar 2026 00:27:04.303    02 Mar 2026 00:30:49.105      224.80165735    
02 Mar 2026 14:19:41.048    02 Mar 2026 14:25:49.593      368.54420052    
02 Mar 2026 15:57:38.292    02 Mar 2026 16:05:46.132      487.83957098    
02 Mar 2026 17:39:14.309    02 Mar 2026 17:44:14.403      300.09411382    
02 Mar 2026 19:21:26.272    02 Mar 2026 19:23:37.901      131.62883084    
02 Mar 2026 20:59:58.095    02 Mar 2026 21:06:19.933      381.83879151    
02 Mar 2026 22:38:42.400    02 Mar 2026 22:46:55.380      492.98012598    
03 Mar 2026 14:11:46.058    03 Mar 2026 14:18:44.950      418.89205815    
03 Mar 2026 15:50:23.719    03 Mar 2026 15:58:18.519      474.80075585    
03 Mar 2026 17:32:19.814    03 Mar 2026 17:36:43.201      263.38697568    
03 Mar 2026 19:14:02.228    03 Mar 2026 19:16:40.853      158.62448600    
03 Mar 2026 20:52:27.314    03 Mar 2026 20:59:17.832      410.51826625    
03 Mar 2026 22:31:20.770    03 Mar 2026 22:39:26.271      485.50031529    
04 Mar 2026 14:04:00.016    04 Mar 2026 14:11:33.585      453.56878743    
04 Mar 2026 15:43:12.663    04 Mar 2026 15:50:49.849      457.18614579    
04 Mar 2026 17:25:26.393    04 Mar 2026 17:29:12.518      226.12549786    
04 Mar 2026 19:06:34.326    04 Mar 2026 19:09:46.895      192.56867298    
04 Mar 2026 20:44:57.108    04 Mar 2026 20:52:12.830      435.72248543    
04 Mar 2026 22:24:01.873    04 Mar 2026 22:31:52.075      470.20228766    
05 Mar 2026 13:56:20.844    05 Mar 2026 14:04:17.622      476.77751508    
05 Mar 2026 15:36:04.911    05 Mar 2026 15:43:20.314      435.40277879    
05 Mar 2026 17:18:33.170    05 Mar 2026 17:21:42.968      189.79795338    
05 Mar 2026 18:59:04.429    05 Mar 2026 19:02:53.850      229.42043573    
05 Mar 2026 20:37:27.634    05 Mar 2026 20:45:04.699      457.06536246    
05 Mar 2026 22:16:46.534    05 Mar 2026 22:24:12.012      445.47837070    
06 Mar 2026 13:48:47.383    06 Mar 2026 13:56:58.266      490.88269311    
06 Mar 2026 15:29:00.244    06 Mar 2026 15:35:50.084      409.84006415    
06 Mar 2026 17:11:38.754    06 Mar 2026 17:14:15.652      156.89823430    
06 Mar 2026 18:51:33.544    06 Mar 2026 18:56:00.425      266.88086735    
06 Mar 2026 20:29:59.063    06 Mar 2026 20:37:53.226      474.16300660    
06 Mar 2026 22:09:36.068    06 Mar 2026 22:16:24.814      408.74649358    
07 Mar 2026 13:41:18.906    07 Mar 2026 13:49:36.290      497.38341852    
07 Mar 2026 15:21:58.428    07 Mar 2026 15:28:19.324      380.89613356    
07 Mar 2026 17:04:40.840    07 Mar 2026 17:06:52.557      131.71725792    
07 Mar 2026 18:44:02.230    07 Mar 2026 18:49:05.805      303.57565801    
07 Mar 2026 20:22:31.590    07 Mar 2026 20:30:38.198      486.60795770    
07 Mar 2026 22:02:32.858    07 Mar 2026 22:08:28.142      355.28359206    


Number of events : 44


Observer: Fucino
Start Time (UTC)            Stop Time (UTC)               Duration (s)         
01 Mar 2026 14:28:51.344    01 Mar 2026 14:37:01.461      490.11743531    
01 Mar 2026 16:08:53.169    01 Mar 2026 16:16:00.646      427.47651169    
01 Mar 2026 17:50:42.108    01 Mar 2026 17:55:02.746      260.63789050    
01 Mar 2026 19:30:38.338    01 Mar 2026 19:36:23.169      344.83154593    
01 Mar 2026 21:09:24.129    01 Mar 2026 21:17:32.569      488.44070903    
01 Mar 2026 22:49:24.206    01 Mar 2026 22:55:22.620      358.41419486    
02 Mar 2026 12:46:15.832    02 Mar 2026 12:47:34.281      78.448667983    
02 Mar 2026 14:21:22.435    02 Mar 2026 14:29:39.707      497.27270887    
02 Mar 2026 16:01:47.817    02 Mar 2026 16:08:32.348      404.53157699    
02 Mar 2026 17:43:34.534    02 Mar 2026 17:47:46.651      252.11733944    
02 Mar 2026 19:23:10.915    02 Mar 2026 19:29:21.343      370.42809727    
02 Mar 2026 21:01:58.694    02 Mar 2026 21:10:12.772      494.07803260    
02 Mar 2026 22:42:31.022    02 Mar 2026 22:47:13.676      282.65414009    
03 Mar 2026 12:37:11.801    03 Mar 2026 12:41:33.347      261.54599134    
03 Mar 2026 14:13:57.735    03 Mar 2026 14:22:16.091      498.35624315    
03 Mar 2026 15:54:44.278    03 Mar 2026 16:01:04.254      379.97613346    
03 Mar 2026 17:36:23.345    03 Mar 2026 17:40:34.378      251.03316614    
03 Mar 2026 19:15:42.887    03 Mar 2026 19:22:18.313      395.42605280    
03 Mar 2026 20:54:34.640    03 Mar 2026 21:02:49.234      494.59381354    
03 Mar 2026 22:36:07.825    03 Mar 2026 22:38:32.585      144.76056690    
04 Mar 2026 12:28:57.940    04 Mar 2026 12:34:44.398      346.45791039    
04 Mar 2026 14:06:36.861    04 Mar 2026 14:14:51.009      494.14787450    
04 Mar 2026 15:47:42.084    04 Mar 2026 15:53:36.678      354.59472535    
04 Mar 2026 17:29:08.314    04 Mar 2026 17:33:25.835      257.52135704    
04 Mar 2026 19:08:14.585    04 Mar 2026 19:15:13.585      419.00053265    
04 Mar 2026 20:47:12.338    04 Mar 2026 20:55:21.593      489.25465741    
05 Mar 2026 12:20:59.727    05 Mar 2026 12:27:41.982      402.25497811    
05 Mar 2026 13:59:19.498    05 Mar 2026 14:07:24.781      485.28321949    
05 Mar 2026 15:40:40.665    05 Mar 2026 15:46:10.005      329.33955782    
05 Mar 2026 17:21:49.676    05 Mar 2026 17:26:20.470      270.79442739    
05 Mar 2026 19:00:46.286    05 Mar 2026 19:08:06.749      440.46267830    
05 Mar 2026 20:39:52.272    05 Mar 2026 20:47:49.385      477.11277780    
06 Mar 2026 12:13:11.149    06 Mar 2026 12:20:32.143      440.99339516    
06 Mar 2026 13:52:05.359    06 Mar 2026 13:59:57.676      472.31730963    
06 Mar 2026 15:33:39.332    06 Mar 2026 15:38:44.706      305.37375257    
06 Mar 2026 17:14:27.985    06 Mar 2026 17:19:17.422      289.43789962    
06 Mar 2026 18:53:18.238    06 Mar 2026 19:00:57.456      459.21747247    
06 Mar 2026 20:32:35.114    06 Mar 2026 20:40:11.968      456.85377452    
07 Mar 2026 12:05:29.706    07 Mar 2026 12:13:17.414      467.70739260    
07 Mar 2026 13:44:54.169    07 Mar 2026 13:52:29.939      455.76989291    
07 Mar 2026 15:26:37.263    07 Mar 2026 15:31:21.356      284.09273933    
07 Mar 2026 17:07:03.910    07 Mar 2026 17:12:15.734      311.82467847    
07 Mar 2026 18:45:50.673    07 Mar 2026 18:53:45.400      474.72691013    
07 Mar 2026 20:25:21.868    07 Mar 2026 20:32:28.368      426.50045111    


Number of events : 44


Observer: Maspalomas
Start Time (UTC)            Stop Time (UTC)               Duration (s)         
01 Mar 2026 00:33:41.374    01 Mar 2026 00:41:36.515      475.14056114    
01 Mar 2026 02:14:53.916    01 Mar 2026 02:18:05.852      191.93523496    
01 Mar 2026 14:24:06.958    01 Mar 2026 14:27:41.905      214.94654113    
01 Mar 2026 16:00:46.018    01 Mar 2026 16:08:46.018      480.00043910    
02 Mar 2026 00:26:11.313    02 Mar 2026 00:34:19.721      488.40770717    
02 Mar 2026 14:15:36.181    02 Mar 2026 14:21:12.930      336.74918935    
02 Mar 2026 15:53:36.437    02 Mar 2026 16:01:11.469      455.03195246    
02 Mar 2026 22:42:38.112    02 Mar 2026 22:43:43.669      65.557413851    
03 Mar 2026 00:18:45.595    03 Mar 2026 00:26:56.147      490.55237405    
03 Mar 2026 14:07:31.845    03 Mar 2026 14:14:19.159      407.31379981    
03 Mar 2026 15:46:34.498    03 Mar 2026 15:53:32.084      417.58545754    
03 Mar 2026 22:33:50.948    03 Mar 2026 22:38:00.129      249.18112806    
04 Mar 2026 00:11:24.570    04 Mar 2026 00:19:25.610      481.03938532    
04 Mar 2026 13:59:41.174    04 Mar 2026 14:07:13.497      452.32312273    
04 Mar 2026 15:39:41.690    04 Mar 2026 15:45:46.548      364.85763425    
04 Mar 2026 22:25:50.103    04 Mar 2026 22:31:26.898      336.79450883    
05 Mar 2026 00:04:09.047    05 Mar 2026 00:11:47.458      458.41094395    
05 Mar 2026 13:52:00.196    05 Mar 2026 14:00:00.058      479.86213895    
05 Mar 2026 15:33:01.516    05 Mar 2026 15:37:51.536      290.01968270    
05 Mar 2026 22:18:01.522    05 Mar 2026 22:24:38.197      396.67451433    
05 Mar 2026 23:57:00.580    06 Mar 2026 00:04:00.291      419.71097501    
