Target: DefaultSC

Observer: Cebreros
Start Time (UTC)            Stop Time (UTC)               Duration (s)         
01 Mar 2026 00:32:14.209    01 Mar 2026 00:40:19.919      485.70962377    
01 Mar 2026 14:27:05.360    01 Mar 2026 14:35:07.272      481.91193233    
01 Mar 2026 16:07:08.058    01 Mar 2026 16:11:12.775      244.71673365    
01 Mar 2026 22:49:42.560    01 Mar 2026 22:53:12.933      210.37290464    
02 Mar 2026 00:25:33.984    02 Mar 2026 00:33:34.760      480.77533871    
02 Mar 2026 14:20:19.413    02 Mar 2026 14:28:27.545      488.13175124    
02 Mar 2026 16:01:10.883    02 Mar 2026 16:03:57.672      166.78889429    
02 Mar 2026 22:42:34.504    02 Mar 2026 22:47:07.945      273.44074646    
03 Mar 2026 00:18:55.140    03 Mar 2026 00:26:47.328      472.18883611    
03 Mar 2026 14:13:35.674    03 Mar 2026 14:21:46.509      490.83468398    
03 Mar 2026 22:35:33.691    03 Mar 2026 22:40:54.585      320.89416822    
04 Mar 2026 00:12:17.823    04 Mar 2026 00:19:57.487      459.66436359    
04 Mar 2026 14:06:54.083    04 Mar 2026 14:15:04.238      490.15498665    
04 Mar 2026 22:28:37.096    04 Mar 2026 22:34:35.904      358.80801219    
05 Mar 2026 00:05:42.248    05 Mar 2026 00:13:05.030      442.78204468    
05 Mar 2026 12:27:01.463    05 Mar 2026 12:27:20.414      18.951051403    
05 Mar 2026 14:00:14.613    05 Mar 2026 14:08:20.769      486.15551818    
05 Mar 2026 22:21:43.408    05 Mar 2026 22:28:13.237      389.82909154    
05 Mar 2026 23:59:08.728    06 Mar 2026 00:06:09.653      420.92521040    
06 Mar 2026 12:18:41.937    06 Mar 2026 12:22:06.220      204.28267446    
06 Mar 2026 13:53:37.277    06 Mar 2026 14:01:36.109      478.83244415    
06 Mar 2026 22:14:51.927    06 Mar 2026 22:21:47.305      415.37782140    
06 Mar 2026 23:52:37.729    06 Mar 2026 23:59:10.892      393.16276512    
07 Mar 2026 12:11:17.184    07 Mar 2026 12:15:58.116      280.93148391    
07 Mar 2026 13:47:02.118    07 Mar 2026 13:54:50.231      468.11296775    
07 Mar 2026 22:08:02.240    07 Mar 2026 22:15:18.544      436.30461898    
07 Mar 2026 23:46:09.998    07 Mar 2026 23:52:08.005      358.00701416    


Number of events : 27


Observer: Fucino
Start Time (UTC)            Stop Time (UTC)               Duration (s)         
01 Mar 2026 00:35:45.646    01 Mar 2026 00:38:11.606      145.96012726    
01 Mar 2026 12:52:00.622    01 Mar 2026 12:59:03.571      422.94894434    
01 Mar 2026 14:29:46.965    01 Mar 2026 14:36:36.806      409.84063087    
01 Mar 2026 22:49:05.416    01 Mar 2026 22:57:11.307      485.89033970    
02 Mar 2026 12:45:05.222    02 Mar 2026 12:52:29.976      444.75313324    
02 Mar 2026 14:23:22.011    02 Mar 2026 14:29:45.234      383.22324984    
02 Mar 2026 22:42:22.954    02 Mar 2026 22:50:30.211      487.25653753    
03 Mar 2026 12:38:12.656    03 Mar 2026 12:45:54.418      461.76193004    
03 Mar 2026 14:17:00.260    03 Mar 2026 14:22:51.513      351.25259935    
03 Mar 2026 21:00:02.875    03 Mar 2026 21:02:59.647      176.77242241    
03 Mar 2026 22:35:41.619    03 Mar 2026 22:43:47.070      485.45023541    
04 Mar 2026 12:31:22.626    04 Mar 2026 12:39:17.199      474.57326136    
04 Mar 2026 14:10:42.449    04 Mar 2026 14:15:54.926      312.47686388    
04 Mar 2026 20:52:51.559    04 Mar 2026 20:56:58.904      247.34517003    
04 Mar 2026 22:29:01.475    04 Mar 2026 22:37:01.832      480.35749717    
05 Mar 2026 12:24:34.929    05 Mar 2026 12:32:38.529      483.60001221    
05 Mar 2026 14:04:29.957    05 Mar 2026 14:08:54.111      264.15340025    
05 Mar 2026 20:45:49.350    05 Mar 2026 20:50:47.936      298.58594238    
05 Mar 2026 22:22:22.618    05 Mar 2026 22:30:14.411      471.79288234    
06 Mar 2026 12:17:49.428    06 Mar 2026 12:25:58.557      489.12926079    
06 Mar 2026 13:58:26.035    06 Mar 2026 14:01:45.838      199.80275163    
06 Mar 2026 20:38:51.923    06 Mar 2026 20:44:31.088      339.16515706    
06 Mar 2026 22:15:45.191    06 Mar 2026 22:23:24.672      459.48103094    
07 Mar 2026 12:11:06.028    07 Mar 2026 12:19:17.384      491.35605387    
07 Mar 2026 13:52:45.064    07 Mar 2026 13:54:15.743      90.678357356    
07 Mar 2026 20:31:57.622    07 Mar 2026 20:38:10.034      372.41255140    
07 Mar 2026 22:09:09.398    07 Mar 2026 22:16:32.422      443.02463225    


Number of events : 27


Observer: Maspalomas
Start Time (UTC)            Stop Time (UTC)               Duration (s)         
01 Mar 2026 00:36:16.660    01 Mar 2026 00:40:19.413      242.75259662    
01 Mar 2026 02:12:25.368    01 Mar 2026 02:19:34.914      429.54674946    
01 Mar 2026 14:23:33.655    01 Mar 2026 14:30:33.908      420.25271198    
01 Mar 2026 16:02:19.050    01 Mar 2026 16:07:07.168      288.11736011    
02 Mar 2026 00:29:03.988    02 Mar 2026 00:34:14.485      310.49662291    
02 Mar 2026 02:05:55.984    02 Mar 2026 02:12:35.529      399.54493636    
02 Mar 2026 14:16:36.525    02 Mar 2026 14:24:02.686      446.16112638    
02 Mar 2026 15:56:20.733    02 Mar 2026 15:59:48.503      207.77050727    
03 Mar 2026 00:22:00.054    03 Mar 2026 00:27:59.781      359.72724158    
03 Mar 2026 01:59:31.015    03 Mar 2026 02:05:31.030      360.01516875    
03 Mar 2026 14:09:43.150    03 Mar 2026 14:17:28.424      465.27429217    
04 Mar 2026 00:15:01.418    04 Mar 2026 00:21:38.783      397.36481623    
04 Mar 2026 01:53:12.385    04 Mar 2026 01:58:19.497      307.11259473    
04 Mar 2026 14:02:53.084    04 Mar 2026 14:10:51.582      478.49826899    
05 Mar 2026 00:08:06.573    05 Mar 2026 00:15:13.041      426.46864776    
05 Mar 2026 01:47:04.727    05 Mar 2026 01:50:56.303      231.57586717    
05 Mar 2026 13:56:06.055    05 Mar 2026 14:04:12.447      486.39213585    
06 Mar 2026 00:01:14.714    06 Mar 2026 00:08:43.394      448.67939375    
06 Mar 2026 01:41:31.754    06 Mar 2026 01:42:57.738      85.984356841    
06 Mar 2026 13:49:21.909    06 Mar 2026 13:57:31.191      489.28181195    
06 Mar 2026 23:54:25.378    07 Mar 2026 00:02:10.338      464.95960210    
07 Mar 2026 13:42:40.583    07 Mar 2026 13:50:47.898      487.31512546    
07 Mar 2026 23:47:38.292    07 Mar 2026 23:55:34.179      475.88748049    


Number of events : 23


Observer: Redu
Start Time (UTC)            Stop Time (UTC)               Duration (s)         
01 Mar 2026 00:31:33.889    01 Mar 2026 00:37:23.735      349.84574562    
01 Mar 2026 14:30:06.820    01 Mar 2026 14:38:18.908      492.08772612    
01 Mar 2026 16:09:40.453    01 Mar 2026 16:15:13.697      333.24424457    
01 Mar 2026 21:10:05.620    01 Mar 2026 21:13:42.328      216.70801066    
01 Mar 2026 22:46:24.892    01 Mar 2026 22:54:29.211      484.31919082    
02 Mar 2026 00:25:07.551    02 Mar 2026 00:30:17.704      310.15322933    
02 Mar 2026 12:48:59.283    02 Mar 2026 12:51:56.672      177.38885848    
02 Mar 2026 14:23:24.542    02 Mar 2026 14:31:37.505      492.96224141    
02 Mar 2026 16:03:19.319    02 Mar 2026 16:08:22.959      303.64037866    
02 Mar 2026 21:03:09.840    02 Mar 2026 21:07:28.123      258.28302561    
02 Mar 2026 22:39:42.199    02 Mar 2026 22:47:50.091      487.89153899    
03 Mar 2026 00:18:46.460    03 Mar 2026 00:23:05.564      259.10375925    
