Target: DefaultSC

Observer: Delft
Start Time (UTC)            Stop Time (UTC)               Duration (s)         
13 Feb 2026 00:31:57.800    13 Feb 2026 00:35:05.113      187.31263569    
13 Feb 2026 17:43:12.296    13 Feb 2026 17:47:07.950      235.65329175    
13 Feb 2026 19:24:24.017    13 Feb 2026 19:25:57.842      93.824428541    
13 Feb 2026 22:44:28.647    13 Feb 2026 22:47:49.204      200.55667815    
14 Feb 2026 00:24:47.081    14 Feb 2026 00:26:47.298      120.21618560    
14 Feb 2026 17:35:29.809    14 Feb 2026 17:39:29.002      239.19297658    
14 Feb 2026 22:36:40.965    14 Feb 2026 22:40:22.089      221.12347623    
15 Feb 2026 17:27:53.522    15 Feb 2026 17:31:46.341      232.81904465    
15 Feb 2026 22:28:56.073    15 Feb 2026 22:32:49.833      233.76021021    
16 Feb 2026 17:20:22.657    16 Feb 2026 17:24:00.677      218.02040044    
16 Feb 2026 20:42:54.251    16 Feb 2026 20:43:20.564      26.312685432    
16 Feb 2026 22:21:14.367    16 Feb 2026 22:25:11.953      237.58601613    
17 Feb 2026 15:33:38.866    17 Feb 2026 15:36:08.536      149.66989642    
17 Feb 2026 17:12:56.819    17 Feb 2026 17:16:12.311      195.49217321    
17 Feb 2026 20:34:39.023    17 Feb 2026 20:36:28.105      109.08142623    
17 Feb 2026 22:13:36.708    17 Feb 2026 22:17:27.533      230.82476232    
18 Feb 2026 15:25:28.662    18 Feb 2026 15:28:50.796      202.13348481    
18 Feb 2026 17:05:36.008    18 Feb 2026 17:08:21.106      165.09757218    
18 Feb 2026 20:26:42.086    18 Feb 2026 20:29:15.618      153.53236321    
18 Feb 2026 22:06:04.796    18 Feb 2026 22:09:34.841      210.04474936    
19 Feb 2026 15:17:33.017    19 Feb 2026 15:21:21.031      228.01457872    
19 Feb 2026 16:58:21.079    19 Feb 2026 17:00:26.039      124.95980771    
19 Feb 2026 20:18:49.841    19 Feb 2026 20:21:56.479      186.63782040    
19 Feb 2026 21:58:42.672    19 Feb 2026 22:01:29.831      167.15921044    


Number of events : 24


Observer: Tenerife
Start Time (UTC)            Stop Time (UTC)               Duration (s)         
13 Feb 2026 02:12:39.967    13 Feb 2026 02:15:40.664      180.69688501    
13 Feb 2026 17:40:12.896    13 Feb 2026 17:42:51.295      158.39882337    
14 Feb 2026 02:06:04.972    14 Feb 2026 02:06:47.307      42.335126060    
15 Feb 2026 00:18:07.716    15 Feb 2026 00:20:11.557      123.84129638    
15 Feb 2026 15:45:12.371    15 Feb 2026 15:47:53.385      161.01491509    
16 Feb 2026 00:09:53.326    16 Feb 2026 00:13:10.049      196.72326503    
16 Feb 2026 15:37:00.480    16 Feb 2026 15:40:38.348      217.86772009    
17 Feb 2026 00:01:58.033    17 Feb 2026 00:05:46.353      228.32053317    
17 Feb 2026 15:29:08.970    17 Feb 2026 15:33:05.450      236.48078644    
17 Feb 2026 23:54:14.499    17 Feb 2026 23:58:08.002      233.50257638    
18 Feb 2026 15:21:31.967    18 Feb 2026 15:25:20.769      228.80165766    
18 Feb 2026 23:46:43.112    18 Feb 2026 23:50:14.809      211.69716320    
19 Feb 2026 15:14:09.759    19 Feb 2026 15:17:24.219      194.46006976    
19 Feb 2026 23:39:31.344    19 Feb 2026 23:41:59.507      148.16332329    


Number of events : 14


